Ticket_ID,Passenger_Name,Train_No,Route_Name,Departure_Station,Arrival_Station,Journey_Date,Booking_Date,Train_Class,Distance_km,Fare_Rs,Delay_Minutes,Payment_Method,Booking_Source,Age,Gender
401d49ab-9189-44e3-b5ca-2e284dc7c5b4,Ehsaan Kadakia,TR6078,Delhi-Mumbai,Delhi,Lucknow,2025-02-02,2024-12-30,AC 2 Tier,1131.4,2085.43,15,Net Banking,IRCTC Website,15,Female
8661ef97-5667-4218-8f31-42c9fd86574e,Vedika Sangha,TR3552,Hyderabad-Bangalore,Chennai,Bangalore,2025-04-03,2025-03-23,AC 3 Tier,1403.5,634.88,0,UPI,Travel Agent,45,Female
c06542eb-8734-4109-93e4-43690edad9da,Jivin Sawhney,TR7128,Ahmedabad-Jaipur,Lucknow,Bangalore,2025-05-04,2025-04-14,Sleeper,906.7,1860.55,10,Credit Card,Railway Counter,36,Male
f58f7700-d7bd-43df-9318-b33cd226fefb,Advika Goel,TR4409,Lucknow-Patna,Bangalore,Jaipur,2025-01-14,2024-12-30,AC 3 Tier,1023.9,1870.19,90,Debit Card,Mobile App,45,Male
7e6fdd7b-ad3c-49bc-a793-2fe9268b494b,Shray Guha,TR2003,Delhi-Mumbai,Chennai,Lucknow,2025-04-04,2025-01-27,AC 3 Tier,370.1,2104.76,60,UPI,Railway Counter,13,Other
9e31c613-358c-4e90-881a-49cb39efb273,Trisha Gaba,TR7657,Hyderabad-Bangalore,Delhi,Jaipur,2025-04-21,2025-04-16,Sleeper,990.7,1933.98,60,Debit Card,Railway Counter,75,Other
1338fbd6-606f-43bb-ae81-9bf4e804f432,Aradhya Dora,TR2269,Lucknow-Patna,Chennai,Lucknow,2025-03-24,2024-11-17,AC 3 Tier,414.4,1530.32,15,Net Banking,IRCTC Website,40,Other
4604f459-954e-448b-bcc6-e39e204688b8,Shaan Char,TR5238,Lucknow-Patna,Bangalore,Kolkata,2025-03-21,2024-11-14,AC 3 Tier,309.6,2349.58,45,Cash,Travel Agent,31,Male
f4a536e9-6f3a-436d-83c2-2a83335a5107,Tara Johal,TR6110,Ahmedabad-Jaipur,Delhi,Kolkata,2025-05-19,2025-04-09,AC 3 Tier,1384.4,1365.58,15,UPI,Mobile App,15,Other
3afb09f9-094f-4e1d-adab-e031a47d1cdb,Dishani Din,TR4971,Lucknow-Patna,Chennai,Patna,2025-04-08,2025-01-12,AC 2 Tier,284.8,147.65,90,Credit Card,Mobile App,22,Female
1f1d3ba7-ff68-4db4-ae65-75642bf833bd,Reyansh Gokhale,TR6389,Lucknow-Patna,Bangalore,Patna,2025-02-26,2025-01-31,AC First Class,1301.5,2472.42,30,Debit Card,IRCTC Website,58,Female
ecf7c10f-72ee-4673-baad-f1a4421b2589,Nayantara Butala,TR5708,Hyderabad-Bangalore,Lucknow,Kolkata,2025-05-11,2025-03-03,AC First Class,1364.4,1046.98,60,UPI,Railway Counter,49,Female
498a59b4-38b0-4073-8f5e-2243c809ecf1,Krish Borra,TR4345,Lucknow-Patna,Patna,Mumbai,2025-03-27,2024-11-17,AC First Class,209.2,266.05,10,Net Banking,IRCTC Website,26,Other
d3eeaf46-b84c-478e-aa18-b825d6e51a30,Seher Dani,TR4289,Hyderabad-Bangalore,Bangalore,Patna,2025-02-19,2024-12-26,Second Sitting,725.9,1204.25,60,Cash,IRCTC Website,51,Other
ec6ed457-672e-4f85-9138-1f5770afd08a,Indranil Date,TR4633,Kolkata-Chennai,Mumbai,Kolkata,2025-04-09,2025-03-30,AC First Class,162.1,498.33,45,Cash,Railway Counter,23,Male
4444d585-bef6-4460-8c1b-e62b685cfe7c,Aayush Seshadri,TR3705,Kolkata-Chennai,Chennai,Delhi,2025-05-26,2025-02-18,AC First Class,1932.4,1715.29,0,Net Banking,Mobile App,26,Other
0499c32e-60f0-468f-99ed-5fbec8bbadad,Riya Dewan,TR2330,Kolkata-Chennai,Kolkata,Bangalore,2025-03-17,2025-03-15,AC 3 Tier,452.8,245.62,45,Credit Card,Railway Counter,22,Female
6f9e8cc7-7336-4253-a476-3aa249ea525e,Prisha Uppal,TR1975,Lucknow-Patna,Lucknow,Delhi,2025-03-28,2025-03-15,AC First Class,1853.0,2098.99,10,UPI,Railway Counter,74,Female
c1444dfb-4c5a-487e-8888-3d40b3804993,Manjari Lal,TR8892,Delhi-Mumbai,Lucknow,Jaipur,2025-05-29,2025-02-25,Sleeper,1811.5,1075.37,120,Debit Card,Railway Counter,33,Male
2ef82094-a426-4e75-aa7a-4d5b6a9c41a1,Samiha Kale,TR1435,Lucknow-Patna,Kolkata,Lucknow,2025-05-07,2025-04-21,AC First Class,1507.8,2368.38,30,UPI,IRCTC Website,38,Other
dc9674a5-49e7-422f-90b6-9606ea1d945d,Miraan Lad,TR9123,Hyderabad-Bangalore,Bangalore,Jaipur,2024-11-28,2024-11-03,Sleeper,456.3,294.18,5,Net Banking,Railway Counter,20,Other
c4084447-6346-4e72-abe0-d55c228292a3,Hiran Babu,TR6043,Lucknow-Patna,Patna,Bangalore,2025-05-02,2025-01-15,AC 3 Tier,1526.4,1272.99,90,Debit Card,IRCTC Website,26,Other
d8f81f55-900a-4eca-b27a-bdf5c7069bde,Priyansh Srinivas,TR1966,Ahmedabad-Jaipur,Mumbai,Bangalore,2025-02-23,2025-02-22,AC First Class,1919.3,1748.13,60,Net Banking,Mobile App,47,Male
bc87ce91-8f4c-4eb1-addb-1b7276359db1,Saksham Sheth,TR6524,Lucknow-Patna,Patna,Jaipur,2025-03-30,2025-03-25,Sleeper,1468.3,703.23,5,UPI,Mobile App,54,Female
42601d61-b416-4dd7-8cea-5e71cdbf68bb,Taimur Khosla,TR9270,Delhi-Mumbai,Lucknow,Chennai,2025-05-31,2024-12-02,Sleeper,257.5,855.22,10,Net Banking,IRCTC Website,17,Female
352bf062-5789-443f-bcae-1b4f30ddda36,Adah Dar,TR1320,Ahmedabad-Jaipur,Patna,Kolkata,2025-03-30,2024-11-02,AC 2 Tier,1862.4,1877.7,60,UPI,Travel Agent,29,Male
df41440f-e005-4985-9d41-99c7058a8120,Diya Chaudhary,TR5841,Ahmedabad-Jaipur,Chennai,Delhi,2025-04-17,2024-12-10,Second Sitting,763.3,1099.96,10,Net Banking,Travel Agent,46,Male
eebf7312-110e-464f-bd1c-3619fae9ac85,Hiran Dani,TR1376,Delhi-Mumbai,Jaipur,Kolkata,2025-02-22,2024-11-22,Second Sitting,1512.9,967.93,15,Debit Card,Railway Counter,36,Male
4a19c5a6-7215-40e3-b4d8-af78aff7ef37,Ryan Sehgal,TR6925,Hyderabad-Bangalore,Chennai,Lucknow,2025-04-04,2024-12-09,AC First Class,1417.4,736.49,10,Net Banking,Mobile App,38,Other
988a3de8-a13e-4159-bff6-acaedcd10c6c,Azad Choudhury,TR1803,Hyderabad-Bangalore,Delhi,Bangalore,2025-03-24,2025-03-01,Sleeper,243.0,1482.44,120,Net Banking,Travel Agent,19,Female
a489d06e-4235-4739-9570-bc9fa5543f21,Devansh Sura,TR4832,Ahmedabad-Jaipur,Lucknow,Mumbai,2025-02-21,2025-02-20,AC First Class,405.8,1654.23,15,Net Banking,Railway Counter,69,Other
db5891a9-95a5-45fd-9f65-ef11d8025954,Taimur Talwar,TR1796,Kolkata-Chennai,Patna,Chennai,2024-12-08,2024-11-02,Second Sitting,345.2,1736.5,90,Debit Card,Railway Counter,49,Male
fc4e921d-254e-42f6-83f7-befe22b06dad,Vardaniya Wable,TR3711,Delhi-Mumbai,Chennai,Kolkata,2025-02-25,2025-01-16,AC 3 Tier,1301.1,644.78,5,Credit Card,Mobile App,40,Female
8aa67830-bbfd-453d-a6e2-dbe9d5b8a593,Raunak Sahni,TR8547,Lucknow-Patna,Patna,Chennai,2025-04-05,2024-11-17,Sleeper,1286.4,1273.85,15,UPI,Mobile App,47,Male
840a762c-3abe-4c40-849f-48d1aa8ada52,Samiha Bandi,TR8792,Hyderabad-Bangalore,Jaipur,Bangalore,2025-05-20,2025-04-23,AC First Class,585.6,1281.13,15,Net Banking,Mobile App,14,Other
2010d359-c1e7-44d5-a182-0207d814ce28,Siya Sidhu,TR2570,Hyderabad-Bangalore,Lucknow,Patna,2025-04-30,2025-04-14,AC 3 Tier,1724.3,1475.9,90,UPI,Mobile App,41,Male
a44cafc4-7bb1-4a2d-9a29-44c510ef458b,Vivaan Hans,TR7883,Hyderabad-Bangalore,Bangalore,Lucknow,2025-03-10,2025-01-16,AC 3 Tier,1999.8,1467.19,120,UPI,IRCTC Website,58,Male
b7a1f14f-02ec-4e53-acec-046bee3ae908,Rohan Reddy,TR9452,Kolkata-Chennai,Bangalore,Mumbai,2025-01-25,2024-11-12,AC First Class,200.5,277.87,10,Net Banking,Railway Counter,64,Other
3d280391-0b8d-4c94-8d2f-9e0304f12abf,Ranbir Ramakrishnan,TR6984,Kolkata-Chennai,Bangalore,Jaipur,2025-05-07,2024-12-29,AC First Class,1983.3,193.44,60,Debit Card,Railway Counter,41,Male
29ed94dc-8a8b-43da-afba-82aed5c8b4cc,Aarush Bora,TR8380,Kolkata-Chennai,Lucknow,Kolkata,2025-01-17,2024-12-24,Sleeper,625.6,1056.69,45,UPI,Mobile App,34,Female
a007c727-5028-47cc-9f5d-426433f61435,Pranay Khalsa,TR3251,Delhi-Mumbai,Lucknow,Bangalore,2025-04-18,2025-01-25,AC 3 Tier,961.9,379.38,30,UPI,IRCTC Website,46,Male
bf9966f1-5252-48ce-9bb1-f4b93c74e97c,Riya Bakshi,TR8037,Lucknow-Patna,Jaipur,Patna,2025-05-13,2025-04-21,Sleeper,1413.6,1739.03,10,Net Banking,IRCTC Website,29,Male
b5c164ad-30e3-4d8b-9829-68e28b76f3c3,Arnav Sagar,TR9908,Lucknow-Patna,Lucknow,Chennai,2025-02-10,2024-11-14,Sleeper,650.6,129.06,0,Cash,Railway Counter,74,Female
569326ce-2fb8-4910-ab9b-6704e66b044b,Jayant Krishna,TR6640,Ahmedabad-Jaipur,Bangalore,Lucknow,2025-05-16,2025-02-24,Second Sitting,1171.6,1657.44,120,Credit Card,Travel Agent,41,Other
09961d17-9182-4c56-ba10-83115d8ba79d,Damini Karpe,TR4864,Ahmedabad-Jaipur,Kolkata,Lucknow,2025-03-26,2025-01-21,AC First Class,336.8,1464.86,5,Credit Card,Railway Counter,73,Other
38b6724d-2f10-4c2c-8ff4-c9df9017760c,Purab Baral,TR4654,Ahmedabad-Jaipur,Delhi,Patna,2025-04-21,2025-01-26,AC 3 Tier,344.7,687.71,5,Credit Card,IRCTC Website,45,Female
f66abbf6-00c4-4657-9a25-7970b0dbfd83,Taran Bhakta,TR2578,Lucknow-Patna,Kolkata,Jaipur,2025-03-21,2025-03-03,Second Sitting,1229.1,2394.39,45,Net Banking,Railway Counter,46,Other
357af0c1-933f-42af-88e3-a8357df06db7,Pihu Ghosh,TR9488,Delhi-Mumbai,Jaipur,Mumbai,2025-04-19,2025-03-30,AC 3 Tier,933.1,2191.16,5,Debit Card,Mobile App,14,Male
1dffeed6-fd34-405e-9c4b-b603e52137b4,Lagan Sodhi,TR8623,Kolkata-Chennai,Mumbai,Bangalore,2025-01-03,2024-12-03,Second Sitting,1539.0,1008.97,30,Cash,Mobile App,25,Other
ef7ca845-2d9d-4ea9-a467-27903ba028ca,Rhea Bhatnagar,TR2429,Delhi-Mumbai,Mumbai,Chennai,2025-04-24,2024-12-01,AC 3 Tier,795.9,2430.99,120,Cash,Railway Counter,75,Other
696e3ab9-9f73-4515-94eb-9d9260d54bb6,Pihu Khurana,TR5091,Delhi-Mumbai,Jaipur,Mumbai,2025-04-11,2025-03-07,AC First Class,1409.7,1824.12,60,UPI,Travel Agent,63,Other
0c370b24-4ee5-4e1d-8d77-fd64be42b3e5,Yashvi Sachar,TR5612,Lucknow-Patna,Delhi,Jaipur,2025-04-17,2024-12-16,AC 3 Tier,1655.2,2138.44,15,Debit Card,Mobile App,65,Other
0295c595-5050-4e8f-9259-9b133e5e83f7,Devansh Vasa,TR5272,Lucknow-Patna,Kolkata,Jaipur,2025-04-13,2025-04-13,AC 3 Tier,1245.3,1500.64,10,Credit Card,Mobile App,14,Other
7e6542c1-7b52-4541-b746-2f859fa5744e,Nishith Sawhney,TR4109,Lucknow-Patna,Bangalore,Lucknow,2025-05-18,2024-12-29,Second Sitting,1739.2,1008.84,10,Debit Card,IRCTC Website,64,Other
b72cd294-b33e-4496-ab62-168061c76cb5,Hazel Bora,TR5053,Hyderabad-Bangalore,Bangalore,Patna,2025-05-15,2025-04-18,Second Sitting,1968.7,295.1,120,Debit Card,IRCTC Website,55,Female
3006d3b8-46e2-46b1-9e47-56fd0f96eac3,Devansh Rajan,TR5171,Hyderabad-Bangalore,Jaipur,Kolkata,2025-05-30,2025-02-16,AC 3 Tier,439.4,2265.96,120,Debit Card,Travel Agent,38,Male
5f256621-8ff1-4c3f-8820-fa3c556236cf,Raunak Dayal,TR9911,Kolkata-Chennai,Mumbai,Delhi,2025-05-26,2024-12-27,Sleeper,422.2,1157.25,45,Cash,Railway Counter,49,Male
37bcedf4-f467-48c0-b1f2-3acf7c5c24bd,Pihu Seshadri,TR5442,Kolkata-Chennai,Patna,Chennai,2025-05-30,2024-12-13,Sleeper,1635.9,891.11,0,Net Banking,Travel Agent,17,Male
2ba24592-ce6d-4cb2-bcc0-af11c3ea3321,Vanya Dube,TR2314,Ahmedabad-Jaipur,Chennai,Kolkata,2025-05-13,2025-03-22,Sleeper,376.1,350.27,120,Net Banking,Railway Counter,52,Female
3fe61a5e-6a16-4925-a1f6-5b6ec2532ad5,Kashvi Tailor,TR2439,Ahmedabad-Jaipur,Patna,Bangalore,2025-05-22,2025-03-24,AC 3 Tier,1063.6,2477.4,30,UPI,Railway Counter,72,Other
2ceba43e-7834-4bae-90b1-5d9edadc27ce,Nirvaan Cheema,TR8900,Kolkata-Chennai,Bangalore,Lucknow,2025-03-29,2024-12-07,AC First Class,1598.4,2168.09,10,Credit Card,IRCTC Website,72,Female
11921ed8-290b-4abe-ad59-73bfdfb58fcb,Diya Dar,TR6201,Kolkata-Chennai,Mumbai,Chennai,2025-04-23,2025-03-29,AC First Class,1138.3,1032.71,45,Credit Card,Mobile App,57,Female
dfd4cbed-65e0-401b-8798-625c7d21272d,Hunar Jhaveri,TR4308,Kolkata-Chennai,Patna,Bangalore,2025-05-02,2025-03-30,Second Sitting,1730.9,2302.56,5,Debit Card,IRCTC Website,60,Male
15a5076d-75e4-4087-8997-ce3da370f35b,Drishya Bansal,TR1703,Hyderabad-Bangalore,Jaipur,Mumbai,2025-03-16,2025-02-21,Sleeper,1639.5,374.49,30,Debit Card,Mobile App,44,Male
0a8abf9b-c8b3-4357-bd74-27ba6c32194a,Kiaan Andra,TR7061,Ahmedabad-Jaipur,Bangalore,Patna,2025-03-17,2025-01-10,Sleeper,824.8,2267.55,60,Debit Card,IRCTC Website,17,Female
d3396c8e-4493-401a-bec1-15686302f24d,Hrishita Dube,TR3955,Hyderabad-Bangalore,Lucknow,Kolkata,2025-05-06,2025-01-20,AC 3 Tier,313.8,1404.55,45,Cash,Mobile App,32,Male
36c3c265-a0c2-44a5-b559-15e5221daf12,Umang Edwin,TR3490,Hyderabad-Bangalore,Chennai,Lucknow,2025-05-06,2025-03-06,Second Sitting,1333.3,2390.58,60,Credit Card,Travel Agent,19,Male
75a7637b-afa4-470b-914e-6126ecf6139a,Siya Bedi,TR5564,Delhi-Mumbai,Bangalore,Delhi,2025-04-01,2025-03-21,AC 3 Tier,758.2,498.59,45,Credit Card,Travel Agent,42,Female
bd923d53-fff0-4688-af92-9cd195013cfa,Madhup Bhattacharyya,TR8796,Hyderabad-Bangalore,Jaipur,Lucknow,2025-05-13,2025-03-20,AC 3 Tier,1746.0,466.87,0,Net Banking,IRCTC Website,14,Other
0e778ab3-beb6-4306-a4ce-79bb6573e78d,Aayush Wadhwa,TR1741,Delhi-Mumbai,Jaipur,Patna,2025-05-27,2025-04-04,AC First Class,1202.3,237.95,60,Net Banking,IRCTC Website,34,Female
74f2d9c3-79fc-45b7-b682-7be9f6d822ba,Adah Brahmbhatt,TR3694,Ahmedabad-Jaipur,Kolkata,Delhi,2025-05-31,2024-12-31,AC First Class,1021.5,1657.4,60,Cash,Mobile App,59,Other
cd5b6f3c-e8ad-4936-b807-c51e4d491cd9,Aarav Chakraborty,TR4726,Delhi-Mumbai,Lucknow,Mumbai,2025-03-18,2025-02-21,Sleeper,380.6,1619.12,90,Cash,IRCTC Website,73,Other
d8fbfea1-c13c-469d-a5b8-ef37fb8ff9af,Jayant Gera,TR5693,Delhi-Mumbai,Patna,Bangalore,2025-05-21,2025-04-27,Sleeper,1724.9,899.93,5,Net Banking,IRCTC Website,22,Male
1165dea6-f482-4048-bbac-b334ba8672c9,Vivaan Garg,TR4120,Ahmedabad-Jaipur,Chennai,Lucknow,2025-03-19,2025-02-03,AC First Class,695.6,1445.27,60,Credit Card,Travel Agent,37,Other
2232cbdc-2c93-4b1a-a7df-8b267ce3d7ac,Saira Gupta,TR9618,Ahmedabad-Jaipur,Mumbai,Delhi,2025-05-06,2025-04-05,AC 3 Tier,1609.2,975.16,5,Credit Card,Mobile App,55,Male
ef39b8b6-3870-4f79-a114-cfd3d53468f5,Neysa Deo,TR1776,Delhi-Mumbai,Mumbai,Bangalore,2025-05-13,2025-04-14,AC 3 Tier,918.1,2243.45,30,Net Banking,IRCTC Website,40,Female
4ddc959f-db30-475f-b65a-2adce3b4c9f2,Misha Ganguly,TR4777,Delhi-Mumbai,Lucknow,Chennai,2025-02-10,2024-12-18,AC 3 Tier,1967.7,907.19,15,Cash,Travel Agent,36,Male
68c0a70a-e543-45b3-ac9e-666b0b235e3b,Armaan Din,TR3289,Ahmedabad-Jaipur,Delhi,Chennai,2025-04-26,2025-03-23,AC 3 Tier,1488.4,588.66,15,Credit Card,Travel Agent,54,Other
a9140011-a8d2-4284-bc32-09d17835deb6,Kismat Barad,TR9477,Hyderabad-Bangalore,Patna,Jaipur,2025-01-11,2024-11-12,AC 3 Tier,1482.2,788.89,30,Cash,Railway Counter,61,Female
c3de0f42-8299-43d7-b4eb-54c07dd5a8ad,Veer Gupta,TR1493,Ahmedabad-Jaipur,Lucknow,Delhi,2025-03-11,2025-02-07,AC First Class,1625.0,1219.75,45,UPI,Mobile App,10,Female
140d99e2-181c-476a-b02e-45c538d92f61,Advik Buch,TR6114,Hyderabad-Bangalore,Jaipur,Mumbai,2025-04-23,2025-03-22,Sleeper,1630.3,769.77,5,Net Banking,IRCTC Website,65,Male
1f37b270-4fa0-4051-8f73-f12e76714ef7,Mohanlal Gulati,TR7246,Hyderabad-Bangalore,Lucknow,Delhi,2025-04-27,2024-12-31,AC 3 Tier,855.7,151.36,30,Cash,IRCTC Website,46,Female
dfec28cd-d0ab-4778-bb25-3228388040d3,Nayantara Joshi,TR4744,Ahmedabad-Jaipur,Kolkata,Lucknow,2025-04-10,2025-03-30,AC First Class,1616.9,233.55,30,Debit Card,Railway Counter,15,Male
e5b2ca57-3cb3-44d0-9a42-1b1e8edafc10,Himmat Chakraborty,TR2552,Lucknow-Patna,Delhi,Patna,2025-01-02,2024-12-09,Sleeper,1610.2,1777.72,30,Cash,Mobile App,54,Male
89a31629-4ad7-4084-be5b-42f9aa18154e,Stuvan Deol,TR8780,Delhi-Mumbai,Kolkata,Chennai,2025-04-19,2025-03-28,Sleeper,1744.6,105.71,30,Credit Card,Mobile App,59,Female
9a50ddc5-5047-43f6-80ea-87a7c0340b05,Kiara Dugar,TR3407,Lucknow-Patna,Mumbai,Bangalore,2025-03-11,2024-11-04,AC 2 Tier,1255.8,1624.88,0,Cash,Railway Counter,52,Female
833cebfb-00cc-4f64-b8a6-e8135b715675,Jivin Sinha,TR5604,Ahmedabad-Jaipur,Bangalore,Patna,2025-04-12,2025-01-21,Sleeper,329.6,654.37,45,Net Banking,Railway Counter,30,Female
09d3d561-dd98-44d8-9d0d-83e34f4bd73b,Jayesh Bala,TR3097,Lucknow-Patna,Lucknow,Kolkata,2025-04-12,2025-04-04,AC 3 Tier,171.2,1157.23,120,Net Banking,IRCTC Website,71,Male
c7b97f38-c826-4cc5-92df-b4842311bc6e,Samaira Aurora,TR3979,Hyderabad-Bangalore,Chennai,Lucknow,2025-01-09,2024-12-17,Sleeper,1077.5,1432.69,0,Net Banking,Railway Counter,25,Other
06859c4b-609b-4d06-8315-7a28cee07099,Uthkarsh Khosla,TR6295,Lucknow-Patna,Kolkata,Jaipur,2025-04-04,2025-03-09,Sleeper,1740.2,1263.51,30,UPI,IRCTC Website,47,Male
5b35054d-b6a9-42ed-aac8-3337ef269e50,Nitara Barman,TR5862,Lucknow-Patna,Mumbai,Patna,2025-01-31,2025-01-09,Second Sitting,1571.3,1949.78,90,Cash,IRCTC Website,32,Male
de7aa2b2-96d7-4836-a3ba-bffc0df809db,Raunak Bhalla,TR1769,Delhi-Mumbai,Jaipur,Patna,2024-11-07,2024-11-05,AC 3 Tier,810.0,1420.01,120,Debit Card,Mobile App,12,Female
64939dfe-3e3a-44c3-907c-f32fff47e8bf,Divyansh Goda,TR6186,Lucknow-Patna,Bangalore,Jaipur,2025-04-27,2025-01-29,AC First Class,1285.8,1485.67,30,UPI,Travel Agent,22,Other
93548a9e-5ee4-4740-beec-cbfcb1af1645,Madhav Char,TR4832,Ahmedabad-Jaipur,Kolkata,Patna,2024-12-18,2024-11-15,AC 2 Tier,1132.7,2064.1,15,UPI,Mobile App,60,Female
b98e1e1c-67bf-493a-8865-bf7fa1a46f33,Anvi Choudhary,TR9769,Kolkata-Chennai,Kolkata,Chennai,2025-04-27,2025-03-19,Second Sitting,1221.1,633.43,30,UPI,Mobile App,52,Other
efe4c0c2-4561-4f8b-9a4a-71a17d905250,Raunak Zacharia,TR2941,Kolkata-Chennai,Delhi,Bangalore,2025-05-23,2025-02-27,Second Sitting,813.2,1614.3,0,UPI,Railway Counter,57,Other
2000d6d7-cca1-4148-9d79-172c06bdd6ec,Jayan Sundaram,TR3801,Ahmedabad-Jaipur,Mumbai,Patna,2025-01-09,2024-11-10,Sleeper,1570.4,2179.46,15,Debit Card,Railway Counter,49,Female
ae2c2f0f-d40f-4c3a-82fe-c40ce0e7e9e0,Shanaya Vig,TR9727,Delhi-Mumbai,Lucknow,Kolkata,2025-05-09,2025-01-15,Second Sitting,962.4,2070.05,30,Credit Card,Railway Counter,38,Other
d5a1fca1-66d3-4fa8-a3f5-9d23ffbfcdf1,Jayan Agrawal,TR2276,Ahmedabad-Jaipur,Mumbai,Kolkata,2025-05-02,2025-03-24,AC First Class,1241.7,1912.45,0,Net Banking,IRCTC Website,35,Male
52b6155d-c3dc-44ff-9722-dfbfc95c9a83,Alia Bala,TR7697,Kolkata-Chennai,Jaipur,Mumbai,2025-01-14,2024-12-04,Sleeper,611.8,2096.59,30,Debit Card,Travel Agent,48,Other
1fd02fe1-45d7-4a94-a135-13a617fd00c3,Amira Gopal,TR6524,Hyderabad-Bangalore,Bangalore,Lucknow,2025-03-15,2024-12-06,AC First Class,902.0,1006.86,10,Cash,Mobile App,67,Female
348b4852-386a-472d-8d95-bb696feb91ec,Misha Solanki,TR2958,Kolkata-Chennai,Chennai,Delhi,2025-04-16,2025-01-02,AC 3 Tier,1474.1,1349.58,5,Credit Card,IRCTC Website,22,Other
cfa50024-be31-48e7-b5e3-214949718488,Romil Viswanathan,TR4661,Delhi-Mumbai,Jaipur,Lucknow,2025-01-03,2024-12-20,AC 2 Tier,1510.8,561.67,120,Net Banking,Mobile App,51,Male
f41c950b-575f-4f68-81db-eaa7bb9a1e6c,Pihu Grewal,TR9565,Delhi-Mumbai,Bangalore,Patna,2025-03-03,2025-01-09,AC First Class,665.3,494.19,60,Debit Card,Mobile App,21,Other
1737bd17-5afe-4c19-92e7-63587e3fb0eb,Armaan Chakrabarti,TR1888,Kolkata-Chennai,Mumbai,Jaipur,2025-03-26,2025-03-12,AC 3 Tier,146.8,2195.94,120,Credit Card,IRCTC Website,29,Male
74c40c0c-260b-4282-8fed-8c019d58895f,Arhaan Bobal,TR9167,Ahmedabad-Jaipur,Lucknow,Kolkata,2025-04-07,2025-01-22,Second Sitting,1756.7,1023.06,90,Cash,IRCTC Website,22,Other
0e09a2cc-a4de-41a9-9f03-ffe4b10b8a6e,Shlok Chhabra,TR9447,Kolkata-Chennai,Kolkata,Mumbai,2025-05-11,2025-03-25,Second Sitting,225.6,1859.5,120,Debit Card,Railway Counter,70,Female
0c299b6c-8294-49e2-aca8-a46bfa4e9022,Riya Agate,TR5594,Kolkata-Chennai,Mumbai,Patna,2025-03-02,2025-02-06,AC First Class,851.0,1509.02,90,Cash,Mobile App,59,Other
edd29d37-386b-45de-977c-9143049d1d51,Anay Korpal,TR5434,Ahmedabad-Jaipur,Lucknow,Jaipur,2025-05-15,2024-11-29,Sleeper,838.8,994.03,120,Credit Card,Railway Counter,61,Male
17a70372-b365-40f1-81e2-af8a59e316e4,Myra Cherian,TR5653,Hyderabad-Bangalore,Jaipur,Patna,2025-02-09,2024-12-04,Second Sitting,1487.9,790.6,60,Credit Card,Travel Agent,72,Other
4b4e4b24-ab5b-464a-bf97-53c343a42ef3,Shaan Dixit,TR3796,Hyderabad-Bangalore,Patna,Kolkata,2025-04-29,2025-01-03,AC First Class,1746.4,2329.13,60,Credit Card,Mobile App,24,Female
9a1d8d5a-02d7-40e0-a73a-5dd6afe043d3,Vritika Ram,TR1630,Hyderabad-Bangalore,Chennai,Kolkata,2025-04-20,2025-04-13,Second Sitting,952.8,837.92,90,Net Banking,IRCTC Website,23,Female
2556e608-d518-4341-80ce-ea5c4842ee99,Shamik Arora,TR3868,Lucknow-Patna,Lucknow,Jaipur,2025-05-11,2025-04-13,AC First Class,1280.0,897.05,5,Credit Card,IRCTC Website,63,Other
8d2d3794-cb40-4892-90f1-e345c9db4c18,Heer Gole,TR9704,Lucknow-Patna,Mumbai,Patna,2024-12-08,2024-11-11,Sleeper,513.4,2499.59,60,Credit Card,Travel Agent,21,Male
86a9e5f7-0525-4994-824f-58b2bed2f359,Kiaan Sahni,TR8309,Ahmedabad-Jaipur,Mumbai,Delhi,2025-05-14,2025-04-01,AC 2 Tier,1102.8,1694.55,15,UPI,Railway Counter,57,Male
bb48d444-f650-476d-ad06-79126923df5d,Yuvaan Yogi,TR2500,Kolkata-Chennai,Delhi,Patna,2025-04-05,2024-12-23,AC 3 Tier,673.8,1701.22,45,UPI,Railway Counter,56,Male
4a4e77a8-8291-4fce-8f6f-f62b20d98d2e,Lakshit Vohra,TR5757,Hyderabad-Bangalore,Jaipur,Patna,2025-02-20,2025-02-11,Second Sitting,1370.5,699.38,5,Net Banking,IRCTC Website,44,Female
99fa7254-39d1-41cf-818c-bec1c3d93176,Pranay Saran,TR2211,Ahmedabad-Jaipur,Kolkata,Mumbai,2025-01-31,2025-01-30,AC 3 Tier,1675.2,349.88,15,Net Banking,Travel Agent,13,Male
8e6152c6-f9ba-46a5-bb85-f9d778ad4869,Shamik Lalla,TR9697,Ahmedabad-Jaipur,Lucknow,Bangalore,2025-04-18,2025-03-15,AC 2 Tier,1967.6,524.23,45,Net Banking,Mobile App,41,Other
570e2e8a-876e-4f3d-b06a-77e636e17888,Armaan Thaker,TR8282,Lucknow-Patna,Patna,Kolkata,2025-01-29,2024-12-11,AC 2 Tier,1880.4,594.28,10,Credit Card,Travel Agent,52,Female
41c70f95-5d02-431e-9c2e-b23570017063,Mamooty Saraf,TR4635,Delhi-Mumbai,Delhi,Chennai,2025-05-14,2025-01-18,AC First Class,1058.1,172.42,30,Debit Card,Mobile App,70,Female
